timestamp,temperature,humidity,lightPercent,pirDetected,Charge_percent,charge_rate,power_consumption_mW
2026-03-02 23:17:00,23.0,36.0,49.82,0,47.0,-1.0,-39613.0
2026-03-02 23:18:00,23.0,36.0,50.28,0,46.0,-1.0,-39325.0
2026-03-02 23:19:00,23.0,36.0,50.21,1,45.0,-1.0,-38909.0
2026-03-02 23:20:00,23.1,36.0,52.48,0,44.0,-1.0,-39773.0
2026-03-02 23:21:00,23.1,36.0,50.67,0,44.0,0.0,-39517.0
2026-03-02 23:22:00,23.2,36.0,51.55,1,43.0,-1.0,-40812.0
2026-03-02 23:23:00,23.1,36.0,51.89,0,41.0,-2.0,-40364.0
2026-03-02 23:24:00,23.1,36.0,52.19,0,41.0,0.0,-39005.0
2026-03-02 23:25:00,23.1,36.0,49.87,1,39.0,-2.0,-42586.0
2026-03-02 23:26:00,23.0,36.0,50.26,1,39.0,0.0,-40460.0
2026-03-02 23:27:00,23.0,36.0,50.67,0,38.0,-1.0,-40748.0
2026-03-02 23:28:00,22.9,36.0,52.63,0,37.0,-1.0,-40620.0
2026-03-02 23:29:00,22.9,36.0,50.57,0,36.0,-1.0,-41052.0
2026-03-02 23:30:00,22.9,36.0,50.48,0,35.0,-1.0,-40444.0
2026-03-02 23:31:00,22.9,36.0,49.72,0,34.0,-1.0,-43210.0
2026-03-02 23:32:00,22.9,36.0,50.6,0,33.0,-1.0,-41307.0
2026-03-02 23:33:00,22.9,35.0,49.79,0,32.0,-1.0,-44057.0
2026-03-02 23:34:00,22.9,35.0,52.63,0,31.0,-1.0,-41052.0
2026-03-02 23:35:00,22.9,35.0,50.57,0,30.0,-1.0,-43865.0
2026-03-02 23:36:00,22.9,35.0,51.79,0,28.999999999999996,-1.0000000000000036,-36256.0
2026-03-02 23:37:00,22.9,35.0,50.67,0,28.000000000000004,-0.9999999999999929,-35856.0
2026-03-02 23:38:00,22.9,35.0,51.38,0,28.000000000000004,0.0,-36144.0
2026-03-02 23:39:00,22.9,35.0,50.53,0,27.0,-1.0000000000000036,-36687.0
2026-03-02 23:40:00,22.9,35.0,51.48,1,26.0,-1.0,-36096.0
2026-03-02 23:41:00,22.9,35.0,52.72,0,26.0,0.0,-36256.0
2026-03-02 23:42:00,22.9,35.0,52.04,0,24.0,-2.0,-36432.0
2026-03-02 23:43:00,22.9,35.0,50.38,1,24.0,0.0,-35872.0
2026-03-02 23:44:00,22.9,35.0,49.84,1,23.0,-1.0,-38254.0
2026-03-02 23:45:00,22.9,35.0,53.02,1,22.0,-1.0,-38750.0
2026-03-02 23:46:00,22.9,35.0,53.31,0,21.0,-1.0,-38782.0
2026-03-02 23:47:00,22.9,35.0,53.26,1,20.0,-1.0,-38702.0
2026-03-02 23:48:00,22.9,35.0,50.57,1,19.0,-1.0,-37982.0
2026-03-02 23:49:00,22.9,35.0,52.53,1,19.0,0.0,-38078.0
2026-03-02 23:50:00,22.9,35.0,52.6,1,18.0,-1.0,-37151.0
2026-03-02 23:51:00,22.9,35.0,50.7,1,17.0,-1.0,-38254.0
2026-03-02 23:52:00,22.9,35.0,53.46,1,16.0,-1.0,-38206.0
2026-03-02 23:53:00,22.9,35.0,52.04,0,16.0,0.0,-37710.0
2026-03-02 23:54:00,22.9,35.0,50.23,0,15.0,-1.0,-37455.0
2026-03-02 23:55:00,23.0,35.0,50.87,0,14.000000000000002,-0.9999999999999982,-37583.0
2026-03-02 23:56:00,23.0,35.0,52.14,0,13.0,-1.0000000000000018,-38286.0
2026-03-02 23:57:00,23.0,35.0,52.99,0,12.0,-1.0,-37838.0
2026-03-02 23:58:00,23.0,35.0,50.38,0,11.0,-1.0,-38094.0
2026-03-02 23:59:00,23.0,35.0,52.06,0,10.0,-1.0,-38014.0
2026-03-03 00:00:00,23.0,35.0,50.48,0,9.0,-1.0,-37790.0
2026-03-03 00:01:00,23.0,35.0,52.04,1,8.0,-1.0,-38254.0
2026-03-03 12:03:00,22.75,36.0,50.015,0,100.0,-1.0,-39445.0
2026-03-03 12:04:00,22.5,37.0,47.99,0,99.0,-1.0,-40636.0
2026-03-03 12:05:00,22.5,37.0,47.5,0,99.0,0.0,-34353.0
2026-03-03 12:06:00,22.6,37.0,48.06,0,98.0,-1.0,-35057.0
2026-03-03 12:07:00,22.6,37.0,50.53,0,97.0,-1.0,-51538.0
2026-03-03 12:08:00,22.7,36.0,48.06,0,95.0,-2.0,-68883.0
2026-03-03 12:09:00,22.7,36.0,47.84,0,94.0,-1.0,-52817.0
2026-03-03 12:10:00,22.8,36.0,50.65,0,93.0,-1.0,-70162.0
2026-03-03 12:11:00,22.8,36.0,50.72,0,92.0,-1.0,-33138.0
2026-03-03 12:12:00,22.8,36.0,50.43,0,91.0,-1.0,-34385.0
2026-03-03 12:13:00,22.9,36.0,50.53,0,90.0,-1.0,-35121.0
2026-03-03 12:14:00,22.9,36.0,48.25,0,90.0,0.0,-34226.0
2026-03-03 12:15:00,23.0,36.0,51.18,0,89.0,-1.0,-33282.0
2026-03-03 12:16:00,23.0,36.0,48.45,0,88.0,-1.0,-32419.0
2026-03-03 12:17:00,23.1,36.0,48.79,0,87.0,-1.0,-32195.0
2026-03-03 12:18:00,23.1,36.0,50.92,0,86.0,-1.0,-40444.0
2026-03-03 12:19:00,23.1,36.0,51.26,0,86.0,0.0,-34913.0
2026-03-03 12:20:00,23.2,36.0,52.53,0,85.0,-1.0,-35424.0
2026-03-03 12:21:00,23.2,36.0,49.91,1,84.0,-1.0,-74894.0
2026-03-03 12:22:00,23.2,36.0,51.16,1,83.0,-1.0,-47526.0
2026-03-03 12:23:00,23.2,36.0,52.31,0,82.0,-1.0,-46391.0
2026-03-03 12:24:00,23.2,36.0,50.43,1,81.0,-1.0,-40508.0
2026-03-03 12:25:00,23.2,36.0,52.67,1,80.0,-1.0,-41068.0
2026-03-03 12:26:00,23.2,36.0,50.18,1,79.0,-1.0,-72912.0
2026-03-03 12:27:00,23.2,36.0,48.77,0,78.0,-1.0,-38989.0
2026-03-03 12:28:00,23.2,36.0,51.4,0,77.0,-1.0,-41563.0
2026-03-03 12:29:00,23.2,36.0,50.96,0,76.0,-1.0,-65110.0
2026-03-03 12:30:00,23.2,36.0,49.21,0,75.0,-1.0,-43513.0
2026-03-03 12:31:00,23.3,36.0,49.5,0,74.0,-1.0,-43785.0
2026-03-03 12:32:00,23.2,36.0,50.38,0,73.0,-1.0,-39421.0
2026-03-03 12:33:00,23.2,36.0,50.45,0,72.0,-1.0,-47478.0
2026-03-03 12:34:00,23.3,36.0,51.4,0,71.0,-1.0,-54160.0
2026-03-03 12:35:00,23.3,36.0,49.16,0,70.0,-1.0,-41707.0
2026-03-03 12:36:00,23.3,36.0,51.7,0,69.0,-1.0,-45831.0
2026-03-03 12:37:00,23.3,36.0,51.45,0,68.0,-1.0,-42634.0
2026-03-03 12:38:00,23.3,36.0,49.06,0,67.0,-1.0,-50068.0
2026-03-03 12:39:00,23.3,36.0,51.5,0,66.0,-1.0,-50004.0
2026-03-03 12:40:00,23.3,36.0,51.79,0,65.0,-1.0,-46583.0
2026-03-03 12:41:00,23.2,36.0,48.82,0,64.0,-1.0,-50611.0
2026-03-03 12:42:00,23.3,36.0,51.31,0,63.0,-1.0,-36975.0
2026-03-03 12:43:00,23.3,36.0,51.79,0,62.0,-1.0,-43737.0
2026-03-03 12:44:00,23.3,36.0,51.36,0,61.0,-1.0,-50068.0
2026-03-03 12:45:00,23.3,36.0,49.33,1,60.0,-1.0,-37023.0
2026-03-03 12:46:00,23.3,36.0,51.84,0,59.0,-1.0,-43545.0
2026-03-03 12:47:00,23.3,36.0,50.7,0,57.99999999999999,-1.000000000000007,-48149.0
2026-03-03 12:48:00,23.3,36.0,51.7,0,56.99999999999999,-1.0,-49460.0
2026-03-03 12:49:00,23.3,36.0,54.31,0,56.00000000000001,-0.9999999999999858,-47462.0
2026-03-03 12:50:00,23.3,36.0,50.21,0,55.00000000000001,-1.0,-36416.0
2026-03-03 12:51:00,23.3,36.0,51.94,1,54.0,-1.000000000000007,-52434.0
2026-03-03 12:52:00,23.3,35.0,51.09,0,53.0,-1.0,-45160.0
2026-03-03 12:53:00,23.4,35.0,49.3,1,52.0,-1.0,-47126.0
2026-03-03 12:54:00,23.4,35.0,52.23,0,51.0,-1.0,-45911.0
2026-03-03 12:55:00,23.4,35.0,51.4,0,50.0,-1.0,-38973.0
2026-03-03 12:56:00,23.5,35.0,56.43,0,50.0,0.0,-40076.0
2026-03-03 12:57:00,23.5,35.0,56.53,0,48.0,-2.0,-41499.0
2026-03-03 12:58:00,23.5,35.0,55.07,0,47.0,-1.0,-42954.0
2026-03-03 12:59:00,23.5,35.0,56.73,1,46.0,-1.0,-50723.0
2026-03-03 13:00:00,23.5,35.0,56.14,0,45.0,-1.0,-43881.0
2026-03-03 13:01:00,23.5,35.0,57.39,0,44.0,-1.0,-44233.0
2026-03-03 13:02:00,23.5,35.0,57.02,0,44.0,0.0,-41803.0
2026-03-03 13:03:00,23.5,35.0,51.36,0,42.0,-2.0,-49108.0
2026-03-03 13:04:00,23.5,35.0,49.01,0,41.0,-1.0,-40236.0
2026-03-03 13:05:00,23.5,35.0,51.75,0,41.0,0.0,-40508.0
2026-03-03 13:06:00,23.5,35.0,53.06,0,40.0,-1.0,-41419.0
2026-03-03 13:07:00,23.5,35.0,52.75,0,39.0,-1.0,-50196.0
2026-03-03 13:08:00,23.5,35.0,53.31,0,38.0,-1.0,-57485.0
2026-03-03 13:09:00,23.4,35.0,54.04,1,36.0,-2.0,-65526.0
2026-03-03 13:10:00,23.4,35.0,52.14,0,35.0,-1.0,-41755.0
2026-03-03 13:11:00,23.5,35.0,53.36,0,34.0,-1.0,-41020.0
2026-03-03 13:12:00,23.5,35.0,52.67,0,33.0,-1.0,-39597.0
2026-03-03 13:13:00,23.5,35.0,55.26,0,32.0,-1.0,-44169.0
2026-03-03 13:14:00,23.5,35.0,54.14,0,31.0,-1.0,-52657.0
2026-03-03 13:15:00,23.5,35.0,53.65,0,30.0,-1.0,-38494.0
2026-03-03 13:16:00,23.5,35.0,55.07,0,28.999999999999996,-1.0000000000000036,-40188.0
2026-03-03 13:17:00,23.5,35.0,54.24,1,28.000000000000004,-0.9999999999999929,-42858.0
2026-03-03 13:18:00,23.5,35.0,52.67,0,27.0,-1.0000000000000036,-38142.0
2026-03-03 13:19:00,23.6,35.0,54.29,0,27.0,0.0,-37982.0
2026-03-03 13:20:00,23.6,34.0,54.51,0,26.0,-1.0,-35664.0
2026-03-03 13:21:00,23.6,34.0,51.84,0,25.0,-1.0,-34210.0
2026-03-03 13:22:00,23.6,34.0,50.13,0,24.0,-1.0,-40172.0
2026-03-03 13:23:00,23.6,34.0,52.11,0,23.0,-1.0,-35105.0
2026-03-03 13:24:00,23.6,34.0,49.62,0,23.0,0.0,-34929.0
2026-03-03 13:25:00,23.6,34.0,52.33,0,22.0,-1.0,-34945.0
2026-03-03 13:26:00,23.7,34.0,52.87,0,21.0,-1.0,-35712.0
2026-03-03 13:27:00,23.7,34.0,51.55,0,20.0,-1.0,-44441.0
2026-03-03 13:28:00,23.7,34.0,53.63,0,19.0,-1.0,-35824.0
2026-03-03 13:29:00,23.7,34.0,53.02,0,18.0,-1.0,-36496.0
2026-03-03 13:30:00,23.7,34.0,53.7,1,18.0,0.0,-38766.0
2026-03-03 13:31:00,23.7,34.0,51.06,0,17.0,-1.0,-36480.0
2026-03-03 13:32:00,23.7,34.0,50.96,1,16.0,-1.0,-36543.0
2026-03-03 13:33:00,23.7,34.0,51.01,0,15.0,-1.0,-35920.0
2026-03-03 13:34:00,23.7,34.0,52.55,0,14.000000000000002,-0.9999999999999982,-36847.0
2026-03-03 13:35:00,23.7,34.0,52.48,0,13.0,-1.0000000000000018,-34705.0
2026-03-03 13:36:00,23.7,34.0,51.55,0,13.0,0.0,-34673.0
2026-03-03 13:37:00,23.7,34.0,50.74,0,12.0,-1.0,-35169.0
2026-03-03 13:38:00,23.7,34.0,50.89,0,11.0,-1.0,-35904.0
2026-03-03 16:04:00,23.75,34.0,51.39,0,100.0,-0.5,-34841.0
2026-03-03 16:05:00,23.8,34.0,51.89,0,100.0,0.0,-33778.0
2026-03-03 16:06:00,23.8,34.0,51.45,1,100.0,0.0,-44584.0
2026-03-03 16:07:00,23.7,34.0,51.82,1,100.0,0.0,-53025.0
2026-03-03 16:08:00,23.7,34.0,49.91,0,98.0,-2.0,-66054.0
2026-03-03 16:09:00,23.6,34.0,51.01,0,98.0,0.0,-38893.0
2026-03-03 16:10:00,23.6,34.0,52.7,0,97.0,-1.0,-37998.0
2026-03-03 16:11:00,23.7,34.0,52.53,1,96.0,-1.0,-33314.0
2026-03-03 16:12:00,23.7,34.0,52.23,0,95.0,-1.0,-32275.0
2026-03-03 16:13:00,23.7,34.0,52.01,1,95.0,0.0,-32755.0
2026-03-03 16:14:00,23.8,34.0,52.65,0,93.0,-2.0,-35792.0
2026-03-03 16:15:00,23.8,34.0,50.96,0,92.0,-1.0,-32323.0
2026-03-03 16:16:00,23.8,34.0,50.62,1,92.0,0.0,-31844.0
2026-03-03 16:17:00,23.8,34.0,52.67,1,91.0,-1.0,-32803.0
2026-03-03 16:18:00,23.8,34.0,52.89,1,90.0,-1.0,-31924.0
2026-03-03 16:19:00,23.8,34.0,51.01,0,89.0,-1.0,-33698.0
2026-03-03 16:20:00,23.8,34.0,52.14,0,88.0,-1.0,-32355.0
2026-03-03 16:21:00,23.9,34.0,51.7,0,88.0,0.0,-32419.0
2026-03-03 16:22:00,23.9,34.0,50.13,0,87.0,-1.0,-32195.0
2026-03-03 16:23:00,24.0,34.0,50.79,0,87.0,0.0,-32323.0
2026-03-03 16:24:00,24.1,34.0,51.11,1,85.0,-2.0,-34002.0
2026-03-03 16:25:00,24.2,34.0,52.28,0,85.0,0.0,-31924.0
2026-03-03 16:26:00,24.2,34.0,51.38,1,84.0,-1.0,-48757.0
2026-03-03 16:27:00,24.2,34.0,52.97,0,83.0,-1.0,-60507.0
2026-03-03 16:28:00,24.2,34.0,52.7,0,81.0,-2.0,-36272.0
2026-03-03 16:29:00,24.2,34.0,51.89,0,80.0,-1.0,-37758.0
2026-03-03 16:30:00,24.2,34.0,52.97,0,80.0,0.0,-36048.0
2026-03-03 16:31:00,24.2,34.0,50.43,0,79.0,-1.0,-37615.0
2026-03-03 16:32:00,24.2,33.0,50.23,0,78.0,-1.0,-37471.0
2026-03-03 16:33:00,24.1,33.0,50.57,1,77.0,-1.0,-43274.0
2026-03-03 16:34:00,24.1,33.0,59.12,1,76.0,-1.0,-35968.0
2026-03-03 16:35:00,24.1,33.0,55.46,0,75.0,-1.0,-34945.0
2026-03-03 16:36:00,24.0,33.0,55.29,0,75.0,0.0,-41563.0
2026-03-03 16:37:00,24.0,33.0,53.46,0,73.0,-2.0,-45703.0
2026-03-03 16:38:00,24.0,33.0,54.38,1,72.0,-1.0,-43561.0
2026-03-03 16:39:00,24.0,33.0,55.38,0,72.0,0.0,-40476.0
2026-03-03 16:40:00,24.0,33.0,55.31,0,71.0,-1.0,-35329.0
2026-03-03 16:41:00,24.0,33.0,54.53,0,70.0,-1.0,-34801.0
2026-03-03 16:42:00,24.0,33.0,55.02,0,69.0,-1.0,-34561.0
2026-03-03 16:43:00,24.0,33.0,54.21,0,68.0,-1.0,-34657.0
2026-03-03 16:44:00,24.0,33.0,55.7,0,67.0,-1.0,-36831.0
2026-03-03 16:45:00,24.0,33.0,53.6,0,66.0,-1.0,-35313.0
2026-03-03 16:46:00,24.0,33.0,54.65,0,65.0,-1.0,-35408.0
2026-03-03 16:47:00,24.0,33.0,55.21,0,65.0,0.0,-35041.0
2026-03-03 16:48:00,24.0,33.0,55.65,0,64.0,-1.0,-40908.0
2026-03-03 16:49:00,24.0,33.0,55.16,0,63.0,-1.0,-43705.0
2026-03-03 16:50:00,23.9,33.0,56.14,0,61.0,-2.0,-40444.0
2026-03-03 16:51:00,23.9,33.0,56.48,0,61.0,0.0,-53441.0
2026-03-03 16:52:00,23.9,33.0,56.39,0,59.0,-2.0,-43897.0
2026-03-03 16:53:00,23.8,33.0,53.99,0,57.99999999999999,-1.000000000000007,-47350.0
2026-03-03 16:54:00,23.8,33.0,54.38,0,56.99999999999999,-1.0,-46279.0
2026-03-03 16:55:00,23.8,33.0,54.29,0,56.00000000000001,-0.9999999999999858,-47430.0
2026-03-03 16:56:00,23.8,33.0,54.16,1,55.00000000000001,-1.0,-48213.0
2026-03-03 16:57:00,23.8,33.0,55.73,0,53.0,-2.000000000000007,-46870.0
2026-03-03 16:58:00,23.7,33.0,55.36,0,52.0,-1.0,-46247.0
2026-03-03 16:59:00,23.7,33.0,53.87,0,51.0,-1.0,-48101.0
2026-03-03 17:00:00,23.6,33.0,53.99,0,50.0,-1.0,-47430.0
2026-03-03 17:01:00,23.6,33.0,55.02,0,49.0,-1.0,-48069.0
2026-03-03 17:02:00,23.6,33.0,55.7,0,48.0,-1.0,-46743.0
2026-03-03 17:03:00,23.7,33.0,54.21,0,47.0,-1.0,-49940.0
2026-03-03 17:04:00,23.7,33.0,53.82,0,46.0,-1.0,-53233.0
2026-03-03 17:05:00,23.8,33.0,55.16,0,44.0,-2.0,-52194.0
2026-03-03 17:06:00,23.8,33.0,53.85,0,44.0,0.0,-50100.0
2026-03-03 17:07:00,23.8,33.0,51.11,0,42.0,-2.0,-48053.0
2026-03-03 17:08:00,23.9,33.0,50.53,0,41.0,-1.0,-46327.0
2026-03-03 17:09:00,23.9,33.0,53.02,0,40.0,-1.0,-49140.0
2026-03-03 17:10:00,23.8,33.0,52.67,0,39.0,-1.0,-46695.0
2026-03-03 17:11:00,23.8,33.0,52.65,0,37.0,-2.0,-46407.0
2026-03-03 17:12:00,23.8,33.0,50.6,0,37.0,0.0,-47350.0
2026-03-03 17:13:00,23.8,33.0,50.5,0,35.0,-2.0,-47238.0
2026-03-03 17:14:00,23.8,33.0,50.28,0,34.0,-1.0,-49700.0
2026-03-03 17:15:00,23.8,33.0,51.79,0,33.0,-1.0,-55503.0
2026-03-03 17:16:00,23.9,33.0,52.04,0,31.0,-2.0,-48181.0
2026-03-03 17:17:00,23.9,33.0,50.38,1,30.0,-1.0,-40156.0
2026-03-03 17:18:00,23.9,33.0,49.87,0,30.0,0.0,-42490.0
2026-03-03 17:19:00,24.0,33.0,51.09,0,28.999999999999996,-1.0000000000000036,-38350.0
2026-03-03 20:41:00,24.0,33.0,51.6,0,100.0,-0.5000000000000018,-37454.5
2026-03-03 20:42:00,24.0,33.0,52.11,0,100.0,0.0,-36559.0
2026-03-03 20:43:00,24.0,32.0,52.11,1,100.0,0.0,-37151.0
2026-03-03 20:44:00,24.0,31.0,51.75,0,100.0,0.0,-38286.0
2026-03-03 20:45:00,24.0,30.0,52.28,0,100.0,0.0,-40236.0
2026-03-03 20:46:00,23.9,29.0,50.72,1,99.0,-1.0,-46215.0
2026-03-03 20:47:00,23.8,29.0,50.7,0,99.0,0.0,-40476.0
2026-03-03 20:48:00,23.7,29.0,52.19,0,97.0,-2.0,-35712.0
2026-03-03 20:49:00,23.6,29.0,50.96,0,96.0,-1.0,-36528.0
2026-03-03 20:50:00,23.6,29.0,51.38,0,96.0,0.0,-38142.0
2026-03-03 20:51:00,23.5,29.0,50.38,0,95.0,-1.0,-40380.0
2026-03-03 20:52:00,23.5,29.0,52.92,1,94.0,-1.0,-42410.0
2026-03-03 20:53:00,23.5,29.0,50.96,1,93.0,-1.0,-46343.0
2026-03-03 20:54:00,23.5,29.0,52.84,1,92.0,-1.0,-48053.0
2026-03-03 20:55:00,23.5,29.0,53.11,1,91.0,-1.0,-37663.0
2026-03-03 20:56:00,23.6,29.0,53.8,0,90.0,-1.0,-39053.0
2026-03-03 20:57:00,23.6,29.0,53.43,0,89.0,-1.0,-45416.0
2026-03-03 20:58:00,23.6,29.0,52.195,0,88.0,-1.5,-57357.5
2026-03-03 20:59:00,23.6,29.0,50.96,1,86.0,-2.0,-69299.0
2026-03-03 21:00:00,23.6,29.0,52.63,1,85.0,-1.0,-43801.0
2026-03-03 21:01:00,23.6,29.0,50.92,0,84.0,-1.0,-40572.0
2026-03-03 21:02:00,23.5,29.0,53.72,0,83.0,-1.0,-44568.0
2026-03-03 21:03:00,23.4,29.0,52.19,1,83.0,0.0,-40300.0
2026-03-03 21:04:00,23.4,29.0,53.11,0,82.0,-1.0,-42123.0
2026-03-03 21:05:00,23.4,29.0,52.16,0,81.0,-1.0,-70466.0
2026-03-03 21:06:00,23.4,29.0,52.23,0,79.0,-2.0,-44025.0
2026-03-03 21:07:00,23.4,29.0,53.75,0,78.0,-1.0,-42842.0
2026-03-03 21:08:00,23.5,29.0,51.36,0,77.0,-1.0,-42922.0
2026-03-03 21:09:00,23.6,29.0,51.84,0,76.0,-1.0,-39821.0
2026-03-03 21:10:00,23.6,29.0,51.84,1,75.0,-1.0,-44345.0
2026-03-03 21:11:00,23.7,29.0,50.96,1,74.0,-1.0,-40524.0
2026-03-03 21:12:00,23.7,29.0,49.91,1,73.0,-1.0,-38318.0
2026-03-03 21:13:00,23.7,29.0,50.94,1,72.0,-1.0,-39053.0
2026-03-03 21:14:00,23.7,29.0,50.48,0,71.0,-1.0,-44792.0
2026-03-03 21:15:00,23.7,29.0,51.09,0,70.0,-1.0,-40988.0
2026-03-03 21:16:00,23.8,29.0,52.94,1,69.0,-1.0,-44233.0
2026-03-03 21:17:00,23.8,29.0,50.45,0,68.0,-1.0,-43881.0
2026-03-03 21:18:00,23.9,29.0,53.72,0,67.0,-1.0,-44808.0
2026-03-03 21:19:00,24.1,29.0,51.89,0,66.0,-1.0,-43689.0
2026-03-03 21:20:00,24.1,29.0,53.7,0,65.0,-1.0,-50036.0
2026-03-03 21:21:00,24.2,29.0,53.87,1,64.0,-1.0,-37519.0
2026-03-03 21:22:00,24.2,29.0,51.45,0,64.0,0.0,-49045.0
2026-03-03 21:23:00,24.2,29.0,51.38,0,63.0,-1.0,-38398.0
2026-03-03 21:24:00,24.2,29.0,51.43,1,62.0,-1.0,-34385.0
2026-03-03 21:25:00,24.1,29.0,53.33,1,61.0,-1.0,-42266.0
2026-03-03 21:26:00,24.1,29.0,50.96,0,59.0,-2.0,-58332.0
2026-03-03 21:27:00,24.0,29.0,50.92,0,57.99999999999999,-1.000000000000007,-58876.0
2026-03-03 21:28:00,24.0,29.0,52.43,0,56.99999999999999,-1.0,-46407.0
2026-03-03 21:29:00,24.0,29.0,53.11,0,56.00000000000001,-0.9999999999999858,-49188.0
2026-03-03 21:30:00,24.0,29.0,50.38,0,56.00000000000001,0.0,-35776.0
2026-03-03 21:31:00,24.0,29.0,53.75,1,55.00000000000001,-1.0,-43737.0
2026-03-03 21:32:00,24.1,29.0,52.06,1,54.0,-1.000000000000007,-42842.0
2026-03-03 21:33:00,24.1,29.0,51.06,0,53.0,-1.0,-44297.0
2026-03-03 21:34:00,24.1,29.0,51.4,0,52.0,-1.0,-43481.0
2026-03-03 21:35:00,24.2,29.0,50.96,0,51.0,-1.0,-39357.0
2026-03-03 21:36:00,24.2,29.0,51.16,0,50.0,-1.0,-36256.0
2026-03-03 21:37:00,24.2,29.0,52.43,0,49.0,-1.0,-37774.0
2026-03-03 21:38:00,24.1,29.0,52.89,0,48.0,-1.0,-37663.0
2026-03-03 21:39:00,24.1,29.0,51.26,1,47.0,-1.0,-44744.0
2026-03-03 21:40:00,24.0,29.0,53.89,0,46.0,-1.0,-68052.0
2026-03-03 21:41:00,24.0,29.0,51.84,0,44.0,-2.0,-76940.0
2026-03-03 21:42:00,23.9,29.0,53.72,0,43.0,-1.0,-42027.0
2026-03-03 21:43:00,23.9,29.0,51.11,0,42.0,-1.0,-40508.0
2026-03-03 21:44:00,23.9,29.0,53.7,1,41.0,-1.0,-38957.0
2026-03-03 21:45:00,23.9,29.0,51.82,0,40.0,-1.0,-42011.0
2026-03-03 21:46:00,23.9,29.0,51.28,1,39.0,-1.0,-40876.0
2026-03-03 21:47:00,24.0,29.0,50.67,0,38.0,-1.0,-42235.0
2026-03-03 21:48:00,24.1,29.0,54.04,0,37.0,-1.0,-54688.0
2026-03-03 21:49:00,24.1,29.0,51.7,0,36.0,-1.0,-40668.0
2026-03-03 21:50:00,24.1,29.0,52.04,1,35.0,-1.0,-39229.0
2026-03-03 21:51:00,24.2,29.0,53.36,0,34.0,-1.0,-40044.0
2026-03-03 21:52:00,24.3,29.0,53.5,0,33.0,-1.0,-41371.0
2026-03-03 21:53:00,24.3,29.0,51.94,0,31.0,-2.0,-52529.0
2026-03-03 21:54:00,24.4,29.0,53.11,0,30.0,-1.0,-38798.0
2026-03-03 21:55:00,24.4,29.0,53.36,0,28.999999999999996,-1.0000000000000036,-39277.0
2026-03-03 21:56:00,24.4,29.0,52.84,0,28.999999999999996,0.0,-35856.0
2026-03-03 21:57:00,24.4,29.0,51.14,0,28.000000000000004,-0.9999999999999929,-41100.0
2026-03-03 21:58:00,24.4,29.0,53.8,0,27.0,-1.0000000000000036,-38526.0
2026-03-03 21:59:00,24.3,29.0,53.36,0,26.0,-1.0,-39821.0
2026-03-03 22:00:00,24.3,29.0,53.8,0,25.0,-1.0,-40764.0
2026-03-03 22:01:00,24.3,29.0,53.85,0,25.0,0.0,-38174.0
2026-03-03 22:02:00,24.3,29.0,53.75,0,23.0,-2.0,-39853.0
2026-03-03 22:03:00,24.2,29.0,54.58,0,22.0,-1.0,-37151.0
2026-03-03 22:04:00,24.1,29.0,52.53,1,22.0,0.0,-38941.0
2026-03-03 22:05:00,24.1,29.0,54.92,1,20.0,-2.0,-41931.0
2026-03-03 22:06:00,24.1,29.0,52.23,0,20.0,0.0,-36751.0
2026-03-03 22:07:00,24.0,29.0,52.04,0,19.0,-1.0,-35632.0
2026-03-03 22:08:00,24.0,29.0,52.28,0,18.0,-1.0,-41147.0
2026-03-03 22:09:00,24.0,29.0,54.04,0,16.0,-2.0,-45879.0
2026-03-03 22:10:00,24.0,29.0,54.21,0,15.0,-1.0,-40748.0
2026-03-03 22:11:00,24.0,29.0,52.65,0,15.0,0.0,-38798.0
2026-03-03 22:12:00,24.0,29.0,53.97,1,14.000000000000002,-0.9999999999999982,-36320.0
2026-03-03 22:13:00,24.0,29.0,52.28,1,13.0,-1.0000000000000018,-35792.0
2026-03-03 22:14:00,24.0,29.0,52.92,0,12.0,-1.0,-36623.0
2026-03-03 22:15:00,24.0,29.0,55.41,0,11.0,-1.0,-37407.0
2026-03-03 22:16:00,24.0,29.0,52.65,1,11.0,0.0,-36735.0
2026-03-03 22:17:00,24.0,29.0,53.36,0,10.0,-1.0,-36464.0
2026-03-04 23:10:00,27.25,26.5,49.525,0,98.0,-1.0,-42187.0
2026-03-04 23:11:00,30.5,24.0,45.69,0,97.0,-1.0,-47910.0
2026-03-04 23:12:00,31.0,24.0,45.79,0,95.0,-2.0,-60155.0
2026-03-04 23:13:00,31.4,24.0,45.81,1,93.0,-2.0,-73327.0
2026-03-04 23:14:00,31.9,23.0,45.45,0,91.0,-2.0,-58540.0
2026-03-04 23:15:00,32.4,23.0,45.69,1,89.0,-2.0,-51586.0
2026-03-04 23:16:00,32.4,23.0,45.79,0,88.0,-1.0,-48549.0
2026-03-04 23:17:00,32.4,23.0,45.59,1,87.0,-1.0,-63208.0
2026-03-04 23:18:00,32.4,22.0,45.64,1,86.0,-1.0,-49348.0
2026-03-04 23:19:00,32.3,22.0,45.62,0,85.0,-1.0,-59803.0
2026-03-04 23:20:00,32.13333333333333,21.666666666666668,45.986666666666665,0,83.0,-1.0,-60330.666666666664
2026-03-04 23:21:00,31.966666666666665,21.333333333333332,46.35333333333333,1,81.0,-1.0,-60858.333333333336
2026-03-04 23:22:00,31.8,21.0,46.72,1,80.0,-1.0,-61386.0
